487635,Bid[1],Passed,,
487289,Bid[1],Passed,,
487252,Bid[1],Passed,,
487666,Bid[1],Passed,,
487208,Bid[1],Passed,,
487444,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487762,Bid[1],Passed,,
487834,Bid[1],Passed,,
487758,Bid[1],Passed,,
487525,Bid[1],Passed,,
487959,Bid[1],Passed,,
485640,Bid[1],Passed,,
487755,Bid[1],Passed,,
487337,Bid[1],Passed,,
487806,Bid[1],Passed,,
487212,Bid[1],Passed,,
487396,Bid[1],Passed,,
487423,Bid[1],Building Error Message: ,Building Error Message: ,
487470,Bid[1],Passed,,
487356,Bid[1],Failed,Failed,
487976,Bid[1],Passed,,
487865,Bid[1],Passed,,
487508,Bid[1],Passed,,
487503,Bid[1],Passed,,
487481,Bid[1],Passed,,
487592,Bid[1],Passed,,
487437,Bid[1],Passed,,
487922,Bid[1],Passed,,
487419,Bid[1],Passed,,
487350,Bid[1],Building Error Message: Mod 1: Left Eave Height (Roof) is required.,Building Error Message: Mod 1: Left Eave Height (Roof) is required.,
487820,Bid[1],Passed,,
487725,Bid[1],Passed,,
487320,Bid[1],Passed,,
487338,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487091,Bid[1],Passed,,
487275,Bid[1],Passed,,
487852,Bid[1],Passed,,
487833,Bid[1],Passed,,
487777,Bid[1],Passed,,
487761,Bid[1],Building Error Message: ,Building Error Message: ,
487388,Bid[1],Passed,,
487333,Bid[1],Passed,,
487277,Bid[1],Passed,,
487813,Bid[1],Passed,,
487375,Bid[1],Passed,,
487379,Bid[1],Passed,,
487290,Bid[1],Passed,,
487177,Bid[1],Passed,,
487357,Bid[1],Passed,,
487746,Bid[1],Passed,,
487530,Bid[1],Passed,,
487965,Bid[1],Passed,,
487646,Bid[1],Passed,,
487875,Bid[1],Passed,,
487805,Bid[1],Passed,,
487299,Bid[1],Passed,,
487195,Bid[1],Passed,,
487537,Bid[1],Failed,Failed,
487488,Bid[1],Passed,,
487103,Bid[1],Passed,,
487271,Bid[1],Passed,,
487599,Bid[1],Passed,,
487188,Bid[1],Passed,,
487953,Bid[1],Passed,,
487281,Bid[1],Passed,,
487168,Bid[1],Passed,,
487235,Bid[1],Passed,,
487265,Bid[1],Passed,,
487894,Bid[1],Passed,,
487240,Bid[1],Passed,,
487109,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487246,Bid[1],Passed,,
487731,Bid[1],Passed,,
487368,Bid[1],Passed,,
487257,Bid[1],Passed,,
487506,Bid[1],Passed,,
487793,Bid[1],Passed,,
487141,Bid[1],Passed,,
487582,Bid[1],Passed,,
487179,Bid[1],Passed,,
487159,Bid[1],Passed,,
487445,Bid[1],Passed,,
487206,Bid[1],Passed,,
487142,Bid[1],Passed,,
487307,Bid[1],Passed,,
487217,Bid[1],Passed,,
