487950,Bid[1],Failed,Failed,
487861,Bid[1],Project Loading Failed,,
487521,Bid[1],Failed,Failed,
487910,Bid[1],Failed,Failed,
487767,Bid[1],Failed,Failed,
487750,Bid[1],Project Loading Failed,,
487073,Bid[1],Passed,,
487944,Bid[1],Failed,Failed,
487939,Bid[1],Failed,Failed,
487972,Bid[1],Project Loading Failed,,
487800,Bid[1],Passed,,
487892,Bid[1],Passed,,
487527,Bid[1],Passed,,
487637,Bid[1],Building Error Message: Mod 1: Duplicate Wall names found.,Building Error Message: Mod 1: Duplicate Wall names found.,
487826,Bid[1],Passed,,
487898,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487593,Bid[1],Passed,,
487603,Bid[1],Passed,,
487789,Bid[1],Failed,Failed,
487879,Bid[1],Failed,Failed,
487715,Bid[1],Project Loading Failed,,
487794,Bid[1],Passed,,
487886,Bid[1],Passed,,
487631,Bid[1],Passed,,
487589,Bid[1],Passed,,
487903,Bid[1],Passed,,
487951,Bid[1],Passed,,
487550,Bid[1],Passed,,
487618,Bid[1],Passed,,
487682,Bid[1],Passed,,
487792,Bid[1],Passed,,
487493,Bid[1],Failed,Failed,
487625,Bid[1],Failed,Failed,
487626,Bid[1],Failed,Failed,
487623,Bid[1],Failed,Failed,
487967,Bid[1],Failed,Failed,
487745,Bid[1],Failed,Failed,
